from,to,amount,asset,timestamp,hash
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,70.5,USDT,2026-10-26T21:00:00Z,0x000000000000000000000000000000000000000000000000000000000000029d
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,71.5,ETH,2026-11-27T22:00:00Z,0x000000000000000000000000000000000000000000000000000000000000029e
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,72.5,ETH,2026-12-28T23:00:00Z,0x000000000000000000000000000000000000000000000000000000000000029f
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,73.5,USDT,2026-01-01T00:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002a0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,74.5,ETH,2026-02-02T01:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002a1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,75.5,ETH,2026-03-03T02:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002a2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,76.5,USDT,2026-04-04T03:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002a3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,77.5,ETH,2026-05-05T04:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002a4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,78.5,ETH,2026-06-06T05:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002a5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,79.5,USDT,2026-07-07T06:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002a6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,80.5,ETH,2026-08-08T07:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002a7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,81.5,ETH,2026-09-09T08:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002a8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,82.5,USDT,2026-10-10T09:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002a9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,83.5,ETH,2026-11-11T10:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002aa
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,84.5,ETH,2026-12-12T11:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002ab
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,85.5,USDT,2026-01-13T12:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002ac
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,86.5,ETH,2026-02-14T13:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002ad
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,87.5,ETH,2026-03-15T14:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002ae
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,88.5,USDT,2026-04-16T15:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002af
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,89.5,ETH,2026-05-17T16:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002b0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,90.5,ETH,2026-06-18T17:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002b1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,91.5,USDT,2026-07-19T18:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002b2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,92.5,ETH,2026-08-20T19:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002b3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,93.5,ETH,2026-09-21T20:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002b4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,94.5,USDT,2026-10-22T21:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002b5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,95.5,ETH,2026-11-23T22:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002b6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,96.5,ETH,2026-12-24T23:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002b7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,97.5,USDT,2026-01-25T00:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002b8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,98.5,ETH,2026-02-26T01:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002b9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,99.5,ETH,2026-03-27T02:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002ba
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,100.5,USDT,2026-04-28T03:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002bb
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,1.5,ETH,2026-05-01T04:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002bc
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,2.5,ETH,2026-06-02T05:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002bd
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,3.5,USDT,2026-07-03T06:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002be
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,4.5,ETH,2026-08-04T07:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002bf
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,5.5,ETH,2026-09-05T08:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002c0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,6.5,USDT,2026-10-06T09:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002c1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,7.5,ETH,2026-11-07T10:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002c2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,8.5,ETH,2026-12-08T11:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002c3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,9.5,USDT,2026-01-09T12:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002c4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,10.5,ETH,2026-02-10T13:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002c5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,11.5,ETH,2026-03-11T14:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002c6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,12.5,USDT,2026-04-12T15:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002c7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,13.5,ETH,2026-05-13T16:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002c8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,14.5,ETH,2026-06-14T17:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002c9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,15.5,USDT,2026-07-15T18:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002ca
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,16.5,ETH,2026-08-16T19:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002cb
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,17.5,ETH,2026-09-17T20:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002cc
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,18.5,USDT,2026-10-18T21:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002cd
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,19.5,ETH,2026-11-19T22:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002ce
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,20.5,ETH,2026-12-20T23:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002cf
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,21.5,USDT,2026-01-21T00:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002d0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,22.5,ETH,2026-02-22T01:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002d1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,23.5,ETH,2026-03-23T02:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002d2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,24.5,USDT,2026-04-24T03:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002d3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,25.5,ETH,2026-05-25T04:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002d4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,26.5,ETH,2026-06-26T05:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002d5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,27.5,USDT,2026-07-27T06:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002d6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,28.5,ETH,2026-08-28T07:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002d7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,29.5,ETH,2026-09-01T08:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002d8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,30.5,USDT,2026-10-02T09:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002d9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,31.5,ETH,2026-11-03T10:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002da
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,32.5,ETH,2026-12-04T11:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002db
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,33.5,USDT,2026-01-05T12:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002dc
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,34.5,ETH,2026-02-06T13:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002dd
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,35.5,ETH,2026-03-07T14:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002de
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,36.5,USDT,2026-04-08T15:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002df
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,37.5,ETH,2026-05-09T16:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002e0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,38.5,ETH,2026-06-10T17:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002e1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,39.5,USDT,2026-07-11T18:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002e2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,40.5,ETH,2026-08-12T19:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002e3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,41.5,ETH,2026-09-13T20:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002e4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,42.5,USDT,2026-10-14T21:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002e5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,43.5,ETH,2026-11-15T22:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002e6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,44.5,ETH,2026-12-16T23:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002e7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,45.5,USDT,2026-01-17T00:00:00Z,0x00000000000000000000000000000000000000000000000000000000000002e8
